date,numeric0,numeric1,categorical0,time,target
1999-09-29,7816,,c,19:44:40,0
1999-07-11,6399,,c,19:12:59,0
1996-04-01,4127,0,a,13:03:33,0
2019-06-29,7079,2,c,05:59:19,0
2009-05-04,1681,,b,15:36:35,0
2018-09-12,4648,,c,10:32:15,0
1980-05-19,8752,9,a,13:08:27,0
1971-06-26,5537,,b,16:39:10,0
1995-07-01,6239,3,b,14:08:37,0
2003-03-02,968,2,b,10:09:36,0
1991-05-24,1979,6,a,14:02:22,1
2004-08-19,596,6,c,20:47:22,1
1973-02-28,1786,,a,08:25:22,0
1979-10-13,7159,2,b,01:21:33,0
1977-01-07,7985,,b,02:27:07,0
1989-09-25,5585,4,a,05:26:34,0
1978-03-17,7264,,b,02:41:40,0
1970-05-12,5657,,a,12:25:23,1
1986-02-16,353,1,c,03:55:31,0
1973-10-12,7556,,c,11:47:35,0
1990-08-24,7892,3,c,12:02:06,0
1999-07-02,9743,,b,22:02:42,0
1977-01-12,8783,,a,00:38:36,1
1977-07-19,6139,,a,19:53:25,0
1995-07-01,4508,,b,19:12:50,0
1977-07-02,5692,,b,05:48:50,0
1987-07-31,5169,4,a,21:33:49,1
1979-02-02,2216,6,a,03:00:25,1
1978-10-02,7365,,a,20:01:50,0
1970-04-03,5422,8,c,05:03:02,0
2019-04-24,4515,,c,06:48:45,0
2013-01-11,7839,,c,16:57:31,0
2006-10-19,8315,,b,02:55:58,0
1981-02-02,6583,,a,19:25:28,0
2012-03-11,5013,5,b,10:54:02,0
1976-08-06,6710,8,c,21:26:45,0
1984-08-01,3432,9,c,08:27:21,0
1980-08-23,6179,6,c,08:33:50,0
2003-07-11,922,6,a,17:26:42,1
1997-09-04,5170,4,a,12:13:16,0
1983-10-31,4513,,c,10:07:48,0
2009-12-28,7259,6,c,06:45:25,0
1979-08-27,3382,0,a,00:21:11,1
1984-09-30,204,7,c,15:47:05,0
1972-10-21,3549,,b,16:49:40,0
1971-06-14,4722,,b,04:19:57,0
1973-09-16,5650,,c,05:21:06,0
1984-10-07,6590,7,a,17:03:43,0
2004-03-17,659,,c,08:32:08,0
1972-09-29,8949,,c,00:34:20,0
1999-10-23,5314,0,c,10:51:31,0
2003-06-01,3868,3,c,03:51:34,0
2012-06-11,6447,,a,19:53:43,0
1997-10-22,7014,4,c,18:08:55,0
1973-10-22,7536,8,c,15:47:26,0
2006-09-07,6098,3,b,04:32:59,0
2018-11-01,3325,,c,05:15:30,0
2001-08-22,2941,,c,05:31:19,0
1997-03-21,5274,,c,00:57:33,0
1994-07-29,5162,,c,16:07:51,0
1993-03-29,3392,6,b,22:48:50,0
1999-06-30,4362,5,b,23:11:59,0
1989-09-26,9020,,c,15:05:22,0
1982-04-17,2975,,c,03:51:38,0
1970-02-21,2544,2,c,15:31:43,0
1970-01-27,5485,6,c,19:44:44,0
1994-07-25,6463,,a,20:13:40,1
1990-06-12,3806,1,b,01:03:28,0
2008-07-29,3096,,b,02:29:12,0
1986-12-18,2796,9,b,23:55:20,0
1995-06-25,3041,7,c,00:18:04,0
1994-02-06,6089,,b,10:57:42,0
1984-08-22,6956,,a,01:06:06,0
2013-12-12,6896,,c,02:29:29,0
1971-07-14,5295,,c,02:56:16,0
2018-12-25,4284,1,a,03:21:03,0
2002-10-18,6094,,a,22:28:52,0
1987-11-22,5730,0,a,10:04:33,0
1989-08-23,5925,,a,11:51:00,0
2009-03-27,8682,3,a,07:45:29,1
2007-03-16,9977,9,c,01:06:22,0
1993-05-19,7569,5,c,10:49:50,0
2004-02-01,3067,2,c,07:03:07,0
2012-09-25,8539,9,a,03:43:18,0
1982-10-17,2540,,a,22:51:55,1
2008-06-14,2364,1,c,19:48:39,0
1981-12-08,1339,,b,08:45:36,0
2000-10-23,2927,,a,02:14:20,1
2012-08-02,6881,2,c,03:36:13,0
1993-05-09,7467,,a,22:28:01,1
1974-06-19,9110,,b,15:40:27,0
2002-11-20,4080,9,c,06:39:27,0
2019-04-02,1292,3,a,22:40:27,0
1984-06-01,6333,,a,18:48:54,1
1977-06-14,5581,,b,10:42:39,0
2007-05-15,662,,c,13:29:32,0
2012-06-21,2180,9,c,02:13:58,0
1972-12-09,9676,4,c,11:11:29,0
2002-06-30,122,,a,08:23:26,1
1986-01-03,2794,8,a,09:06:18,1
1977-05-18,5960,9,a,08:26:08,0
2014-10-06,4896,7,b,13:23:33,0
1976-08-23,8862,3,c,23:58:55,0
1995-05-01,8647,2,a,02:59:19,1
1992-03-02,1198,,a,05:45:16,0
2016-07-03,4261,1,a,21:27:40,1
2019-03-21,7306,,c,09:09:08,0
1985-08-21,9617,4,c,17:04:12,0
1995-10-16,7988,0,c,08:24:57,0
2005-04-10,3349,5,c,02:11:56,0
1999-04-26,982,0,a,01:17:55,1
1979-06-26,3083,9,a,17:21:07,0
1994-12-16,9651,6,b,19:15:31,0
1988-03-16,7307,,a,22:57:11,0
2004-09-01,812,9,b,14:50:48,1
2013-08-13,5026,2,c,14:06:20,0
2019-07-08,1024,9,a,20:00:32,0
1988-09-28,7729,5,a,02:33:16,1
1994-10-16,7347,,a,01:04:23,1
1985-04-11,8531,8,b,09:11:27,0
1983-01-29,307,1,a,04:51:58,1
1975-11-27,1020,,c,20:07:27,0
1985-07-27,8464,2,c,18:35:48,0
2000-04-25,5642,,a,19:09:00,0
1973-01-28,6095,4,b,10:27:54,0
2008-04-09,1690,,c,21:40:47,0
1971-11-15,5415,,a,08:25:18,0
2017-05-15,2440,8,b,21:14:26,0
2005-09-20,7769,,a,01:47:44,0
2011-05-28,1185,,a,02:26:17,1
1977-08-05,7341,,c,17:10:59,0
2012-02-25,8603,,c,22:29:25,0
1990-12-14,6986,,b,08:57:39,0
2009-03-12,5673,,c,13:39:53,0
1979-04-25,9542,,c,12:32:35,0
1996-01-18,2074,8,a,21:09:59,0
1980-03-10,1767,7,b,18:35:42,0
1977-05-28,381,,b,16:32:39,1
2008-06-09,8453,,b,19:40:14,0
2014-07-23,3518,1,b,09:43:34,0
2011-08-27,7219,3,a,05:25:28,0
1979-05-24,64,,c,02:28:43,0
2018-05-08,586,,b,23:43:53,0
2006-09-18,1795,8,b,00:07:47,0
1971-01-25,6788,,b,09:13:45,0
1986-06-05,5933,,c,16:14:57,0
1998-04-12,5756,1,b,19:23:58,0
2005-08-29,294,7,b,09:57:30,0
1999-11-10,5043,7,a,03:35:15,0
1977-01-20,9988,,a,16:46:58,0
2013-12-31,4963,5,a,16:51:46,0
1971-06-14,3555,,c,14:40:03,0
1980-12-14,9666,,b,07:41:22,0
1980-02-23,9030,7,a,09:01:24,1
2005-10-06,9712,,a,21:13:28,0
2008-12-14,9698,2,b,05:42:59,0
1988-12-19,1200,1,a,01:01:06,1
2005-01-12,5554,,a,18:15:30,0
1982-04-09,3823,2,c,14:21:40,0
2000-07-23,6305,1,b,06:37:22,0
1988-08-10,3077,,b,15:30:20,0
2012-03-10,8436,,b,11:42:08,0
1994-04-13,4466,,c,22:37:36,0
1997-09-20,5582,9,c,02:59:03,0
2008-03-31,4129,8,b,13:52:54,0
1994-07-13,5125,,a,16:59:28,1
2018-01-17,5026,,a,01:19:27,0
1973-12-20,8049,,a,09:00:55,0
2008-01-26,6959,8,a,22:39:18,0
2001-04-02,5864,,a,03:25:24,1
2003-03-01,6459,,b,12:43:01,0
1981-09-19,4072,,c,06:26:51,0
1986-01-04,8310,,b,23:18:17,0
1981-06-19,5777,2,b,14:49:56,0
2002-12-13,62,,a,04:53:23,0
2006-02-08,362,,a,23:44:04,1
1980-07-15,6171,0,c,00:19:52,0
2013-06-13,6089,,c,21:36:52,0
2013-09-20,2779,,b,23:54:08,0
1995-12-20,3534,,a,18:06:32,0
1973-04-28,4405,,a,10:54:51,0
2017-07-25,8503,4,c,07:46:16,0
1985-06-20,8535,3,a,05:43:28,0
1995-04-29,8758,5,a,01:16:44,0
2000-03-16,7601,0,c,04:59:31,0
2012-08-20,2967,,a,13:50:45,0
1975-05-08,3665,,c,14:05:45,0
2013-05-01,1912,,c,08:31:45,0
1980-07-30,157,4,c,10:48:10,0
2003-02-07,5066,,c,21:47:21,0
2011-02-10,9886,,c,04:42:38,0
1995-06-22,8725,,b,15:00:36,0
2002-01-26,8269,5,c,08:28:46,0
1982-07-10,5560,5,a,18:56:55,0
1997-06-22,4807,4,a,19:09:45,1
2007-07-27,8739,,a,08:21:21,1
1990-08-20,2753,4,a,00:40:14,0
2000-07-18,4539,,a,05:37:19,0
1985-10-14,5309,,a,12:40:32,1
1983-05-21,5408,7,c,00:08:12,0
1989-06-12,8572,,a,14:15:47,0
1980-06-28,8792,6,c,16:48:38,0
1985-04-07,1772,7,c,01:22:56,0
2003-05-04,6263,3,b,03:17:41,0
1999-01-04,1088,4,a,20:13:26,0
1972-02-20,8642,,c,05:44:21,0
1977-02-15,5535,,b,04:10:36,0
1988-11-18,2805,,b,10:54:14,0
2008-09-13,9954,8,c,13:13:47,0
2009-08-15,6342,,c,09:15:55,0
1989-03-13,4854,8,a,14:42:54,1
1994-07-29,2948,,c,00:06:51,0
2005-12-09,7926,,b,18:44:22,0
1992-04-12,3831,6,c,14:05:35,0
2009-12-18,2717,3,c,11:42:05,0
1992-11-18,6488,,c,04:55:44,0
2011-11-13,9266,0,b,18:43:29,0
1991-05-20,5466,8,a,03:42:21,0
1997-09-01,8012,8,c,14:11:47,0
1977-01-19,3697,,c,08:18:57,0
2002-07-12,2396,,a,05:41:05,1
1975-12-31,6860,,a,15:28:23,0
1973-05-03,921,,b,19:39:50,0
2019-03-31,4674,,c,13:17:02,0
2001-06-26,822,,b,12:01:25,1
2008-09-28,2172,7,a,01:31:26,0
1971-10-17,7947,2,c,13:55:57,0
1998-08-16,5076,,c,23:52:25,0
1993-01-01,4616,6,a,05:14:44,0
2015-06-27,3331,,a,01:03:10,0
1978-12-13,4277,0,a,04:22:35,0
1999-01-01,827,0,c,18:03:17,0
1980-03-21,6967,,a,21:24:46,0
1993-07-24,2930,7,a,10:53:51,1
1988-10-04,2578,,a,12:16:18,0
1971-08-09,6803,6,c,00:33:27,0
2005-01-11,7731,3,a,08:57:51,1
1986-08-27,7120,2,a,18:55:05,0
2003-07-14,7030,,c,17:01:35,0
1985-09-12,9354,4,b,06:56:03,0
2003-07-24,4243,,b,19:29:23,0
1982-08-20,3321,5,a,11:13:25,0
1971-10-15,5830,0,a,16:01:12,0
1998-11-04,9673,,c,02:27:33,0
1981-07-25,4014,,a,18:22:19,1
1995-01-31,7045,3,a,12:50:09,1
1999-09-28,1470,,c,18:03:43,0
2018-04-28,6310,,c,21:32:29,0
1984-08-15,5064,,c,12:36:28,0
2003-11-28,9287,8,b,01:49:20,0
1993-03-25,4744,,a,05:20:11,0
1982-05-08,5538,,b,15:24:00,0
1997-01-28,4302,8,a,12:25:41,0
1972-08-22,9979,5,c,00:15:43,0
1975-08-28,2540,,b,15:24:06,0
2014-10-31,4911,9,a,15:35:47,0
1982-09-17,7170,,b,23:41:41,0
2007-12-29,9992,6,a,19:33:47,0
2003-07-20,8027,,c,21:23:26,0
1988-04-14,8498,,c,10:03:16,0
1985-05-10,2624,,a,15:43:47,0
1999-01-07,2519,,a,13:38:45,0
2019-06-28,5666,,b,17:11:45,0
1984-08-25,1523,1,c,15:03:14,0
1999-06-07,4546,9,b,02:08:49,0
2019-05-21,5310,,a,23:31:09,0
1988-11-24,6065,2,b,12:20:21,0
2016-12-04,8485,8,b,07:14:34,0
1984-06-21,96,2,b,09:53:23,0
1987-12-12,7947,,a,16:06:53,0
1977-07-02,4393,,c,02:27:20,0
1973-02-13,1080,,c,00:42:54,0
2017-08-08,359,5,b,04:10:19,0
1971-07-23,3866,,b,17:04:06,0
1971-01-29,7896,,a,11:33:35,0
1986-05-10,8515,,c,14:29:40,0
2016-10-26,8084,,b,22:35:20,0
2009-09-06,3318,,b,15:37:12,0
2012-09-01,1294,,b,15:03:49,0
1979-06-07,6170,1,b,07:07:03,0
2004-06-14,6221,3,c,20:26:27,0
2002-01-18,147,8,a,21:11:47,1
1984-02-07,3400,,a,20:36:09,0
2010-11-27,2931,5,a,00:08:25,0
1982-03-25,6476,6,a,23:32:14,0
2015-03-16,4747,,c,23:56:56,0
1996-09-27,119,,b,04:16:03,0
2016-06-17,1446,,c,15:28:12,0
1985-07-20,9446,6,c,21:26:25,0
1974-10-22,4386,1,b,23:40:29,0
2019-05-12,5382,2,a,09:06:45,0
2010-02-27,8403,,c,11:47:32,0
1988-04-24,8334,,a,08:40:45,0
2006-12-03,4025,,c,03:41:17,0
2005-02-09,4651,,b,21:16:54,0
1998-11-09,2236,8,a,02:36:57,0
1985-06-03,8173,7,a,11:54:09,1
2002-07-11,6808,2,b,11:36:28,0
1974-08-06,5994,,c,01:28:40,0
2015-04-15,2549,5,a,05:55:22,1
1991-08-11,3490,4,b,06:57:28,0
1985-06-28,285,,c,04:55:05,0
1984-06-11,3953,,b,19:36:51,0
1976-09-13,2929,,b,08:49:11,0
2001-07-08,7874,8,b,05:09:52,0
1987-12-08,2028,,c,09:17:10,0
2018-08-31,3468,2,c,18:48:30,0
1988-03-06,2659,4,c,03:31:28,0
1998-03-06,6947,,a,11:13:05,1
2008-04-02,122,2,b,08:21:02,0
1986-03-24,8307,3,b,19:06:27,0
1978-03-10,9170,9,a,06:48:06,0
2017-09-10,2050,7,b,11:39:45,0
1981-10-12,5932,,c,20:30:00,0
2017-04-12,3743,,b,23:21:55,0
1986-02-24,9356,5,a,01:21:12,0
1991-11-13,816,2,b,16:42:29,0
1985-08-02,7009,,b,02:21:35,0
1974-10-31,2108,6,a,09:19:20,0
1999-09-14,937,9,b,23:40:20,0
1983-01-21,8413,,a,11:44:28,1
2010-04-26,7320,1,a,13:35:45,0
1975-11-29,6830,9,a,12:00:50,0
2012-03-02,3458,,a,02:54:42,0
2007-04-29,6884,4,c,14:38:39,0
1976-02-20,8271,2,a,15:05:06,0
1991-08-16,4672,1,a,04:45:26,0
1973-03-30,9107,,b,06:23:54,0
1984-07-05,6655,,c,02:06:38,0
2005-05-10,8135,,a,01:45:24,0
2001-11-04,1877,,c,21:52:53,0
1978-03-19,4600,1,c,12:15:27,0
1971-06-16,8523,1,c,19:42:55,0
1987-06-30,4179,,b,20:27:14,0
1982-12-08,4521,,b,13:14:25,0
1973-09-13,7314,2,a,13:21:21,1
2008-04-08,1557,,c,18:47:56,0
2017-12-17,1513,9,a,14:19:02,0
1990-06-09,6158,5,a,14:51:15,0
1977-04-30,5007,1,b,10:14:51,0
1972-01-01,145,,a,22:31:18,1
2001-11-10,9915,,c,20:36:05,0
1999-09-24,3995,2,c,16:12:35,0
2019-04-30,9952,6,a,00:19:55,1
2017-05-08,5207,3,c,09:28:17,0
1997-12-05,4974,6,b,08:33:45,0
1996-04-10,2611,5,b,22:29:12,0
1971-10-18,9450,,c,22:38:23,0
1976-05-29,7994,,b,05:20:33,0
2005-03-19,8686,,b,21:08:29,0
1984-09-10,1434,,a,23:51:04,0
1992-02-29,9595,,a,11:17:25,0
1996-05-07,4887,4,a,13:06:29,1
1974-05-23,7921,3,a,16:23:43,0
1980-07-08,2588,9,c,18:56:25,0
1983-03-16,2827,,c,20:35:16,0
2015-12-25,4119,,a,03:55:52,1
1982-03-11,1531,1,b,06:28:41,0
1993-04-21,8616,,c,19:31:48,0
1991-01-04,6244,,a,06:19:43,1
1973-07-11,2288,,c,14:56:56,0
2018-04-20,986,5,c,13:08:03,1
2019-04-16,9137,,c,14:42:30,0
1987-10-03,4748,4,b,06:34:06,0
2019-06-28,7800,,c,15:14:50,0
1977-12-21,7127,3,b,15:28:42,0
2001-10-05,8800,9,a,15:36:04,0
1999-10-23,3328,,a,00:48:29,0
1978-11-05,3010,,a,03:44:38,1
1972-10-08,5980,,b,15:45:06,0
1996-08-03,6040,8,b,21:08:55,0
1987-06-12,2725,,c,03:18:14,0
1998-02-14,6558,,c,15:32:13,0
2001-10-29,8225,6,a,18:49:38,0
1997-08-13,4618,7,c,14:40:25,0
1986-01-04,2782,,b,04:41:44,0
2013-05-03,4735,4,b,08:22:53,0
1991-07-18,4465,,c,01:45:32,0
1989-11-17,978,,b,19:28:38,0
2018-02-06,5961,0,b,01:54:34,0
1973-06-08,1616,,c,05:49:35,0
1992-02-27,4948,,b,18:48:49,0
2006-05-24,1958,6,a,22:18:54,1
1985-12-31,7459,1,b,18:33:39,0
1972-01-23,2124,4,a,02:30:33,1
1997-09-15,9555,9,c,04:04:47,0
2018-03-28,1851,8,c,08:43:45,0
2002-12-14,1542,5,a,19:52:40,1
2016-11-14,9249,1,b,07:12:51,0
1992-12-12,7338,8,b,08:31:25,1
2004-01-17,2563,,b,01:37:31,0
1998-10-28,4494,,c,18:16:39,0
1992-09-17,4046,,b,17:11:42,0
2004-03-03,2866,9,a,14:31:27,1
1998-05-01,7328,,a,08:38:10,0
2012-08-24,9302,,b,22:43:43,0
1994-06-15,2863,,c,04:04:07,0
1990-10-23,7005,,a,08:38:37,0
1993-12-25,8386,,a,19:05:55,0
1999-11-14,8717,,a,00:42:59,1
1984-03-27,4783,,a,02:45:30,1
2000-05-22,9430,5,a,13:43:49,0
1992-01-30,1224,,a,14:31:44,0
1978-08-27,4570,5,a,06:17:41,0
1994-07-03,6749,,a,15:07:02,0
1979-03-05,5705,,b,14:59:48,0
1973-03-17,8229,,b,07:49:35,0
1997-07-26,2468,5,b,14:20:13,0
1986-11-02,3615,3,a,02:42:16,0
1983-12-25,195,,c,00:33:55,0
2004-09-27,6421,,a,19:48:08,0
1987-04-21,9087,,c,02:32:34,0
1977-01-29,6479,0,b,05:15:59,0
2000-11-28,6037,,a,09:22:14,0
1979-06-05,2762,3,a,21:07:13,1
1988-08-28,1057,,c,14:37:35,0
1974-02-13,833,4,b,09:23:18,0
1981-08-28,5666,,c,12:38:18,0
2006-12-07,880,5,b,05:27:14,0
1972-10-20,8036,7,a,04:48:15,0
1995-02-12,9816,,b,17:09:45,0
1994-12-22,1624,3,b,03:15:05,0
1978-03-05,1461,1,a,17:49:10,1
1987-03-14,3715,,b,16:46:20,0
2003-01-27,4485,6,b,02:15:46,0
1985-03-07,5583,0,c,16:43:02,0
1985-05-11,5838,4,b,05:38:18,0
1976-08-21,9322,6,b,14:36:56,0
1980-05-06,3248,5,c,16:32:29,0
1979-11-09,2515,4,c,11:15:52,0
1975-09-04,178,,a,10:06:23,1
1975-05-01,890,1,a,21:29:32,1
1982-08-04,4512,5,a,01:02:25,0
2002-10-09,3570,4,c,10:03:05,0
1984-01-01,9171,,b,18:34:57,0
1994-11-04,5872,,c,22:33:28,0
1971-04-28,9357,,a,20:09:20,0
2002-03-22,7333,5,c,21:30:05,0
2016-11-24,1490,3,c,11:37:48,0
1985-08-22,8227,0,c,03:08:34,0
1970-03-08,6848,5,a,17:33:53,0
1999-04-19,5585,,b,03:22:52,0
2007-09-04,9875,,b,05:08:23,0
1971-05-15,134,7,b,09:35:48,0
1997-01-16,3187,,b,12:22:21,0
1998-10-19,6049,,c,09:10:01,0
1988-05-27,6280,,c,01:28:15,0
1993-06-22,9313,,b,11:05:42,0
1983-06-10,8755,6,c,10:04:45,0
2013-01-06,862,,a,13:11:50,1
1977-12-04,3021,,b,14:04:58,0
1999-06-25,6302,,c,22:36:55,0
1970-12-18,8632,8,a,01:40:31,0
2004-02-09,7904,5,a,03:57:33,1
1989-12-15,7673,8,a,22:41:57,1
1992-10-18,9376,3,b,07:41:04,0
1994-10-03,1066,,a,23:45:32,0
1982-09-07,9994,,c,22:07:53,0
1996-11-10,2598,,a,03:52:32,1
2007-08-06,710,,b,18:15:23,0
1999-03-30,3887,,a,06:37:37,1
2012-06-16,8322,0,c,10:09:58,0
2013-06-12,5490,6,a,04:44:19,0
1989-03-31,2705,8,c,20:20:35,0
1995-12-29,5301,5,b,15:13:43,0
1971-07-24,677,,a,04:21:45,1
2013-02-10,3945,0,a,19:21:34,0
1985-09-08,4699,9,a,23:11:41,0
1986-09-28,3548,0,b,10:40:54,0
2016-12-26,1568,,c,16:02:18,0
1970-12-17,1652,,c,04:56:46,0
2016-01-31,5793,,a,09:58:11,1
1984-12-17,7747,7,b,09:54:15,0
2019-03-21,4237,,c,17:07:52,0
2000-07-27,4055,,c,23:26:49,0
1983-09-27,9211,,b,15:57:18,0
1999-12-25,5638,,c,09:11:40,0
1991-06-15,2794,,c,22:18:02,0
1997-04-17,4549,4,b,02:30:09,0
2005-11-21,9888,4,c,01:14:07,0
2011-09-02,3843,1,a,10:23:58,0
1982-07-11,5765,,a,02:50:28,1
1996-04-13,5124,,c,23:05:15,0
2017-10-24,629,,b,19:26:14,0
1996-04-19,8183,,c,16:42:38,0
2014-07-05,5066,5,b,00:45:14,0
1970-05-22,9937,,c,01:33:02,0
1984-10-18,8262,,c,02:47:02,0
1972-08-21,7820,,c,11:57:33,0
1982-09-01,7103,5,b,08:45:06,0
1990-11-07,8908,,b,06:34:19,0
2002-01-23,4078,,c,23:43:40,0
1999-12-07,6006,,b,08:13:47,0
2019-05-14,2962,0,a,20:17:08,0
1974-07-12,8104,,a,00:31:41,1
1981-01-08,3866,1,b,15:18:24,0
2004-03-20,9065,3,a,19:37:39,0
1980-02-23,4456,3,a,07:29:05,0
2012-11-07,3788,9,b,06:28:25,0
2012-08-09,23,,c,02:52:51,0
2004-10-16,4492,,c,16:39:20,0
2015-05-24,820,2,c,03:32:28,1
2001-03-28,2384,,b,03:36:51,0
1982-04-22,4634,,a,16:54:29,1
1974-07-28,6090,,c,00:23:54,0
1991-05-03,7180,3,b,12:57:36,0
1994-12-11,8695,,a,14:46:33,0
2017-07-22,7733,,c,02:01:19,0
2006-11-04,6164,3,b,08:52:06,0
2008-10-03,5598,9,b,19:54:44,0
2000-08-27,2869,,c,00:37:40,0
1982-05-10,3056,,b,11:20:28,0
1976-12-01,9292,,a,15:06:09,1
2017-12-20,2658,,a,12:27:08,1
1980-04-02,8307,7,a,22:58:51,1
1973-05-31,6699,,b,04:32:11,0
2007-09-16,3184,2,c,10:07:43,0
2017-10-10,4659,,c,21:24:23,0
2003-01-28,1083,,a,10:06:46,0
2016-04-22,9126,3,b,07:02:48,0
2001-08-10,1401,,c,01:05:30,0
1980-04-03,2641,2,b,14:18:32,0
1994-08-14,3206,5,a,12:04:42,1
1992-06-08,4919,7,c,00:57:19,0
1980-02-26,8107,,b,06:46:24,0
1982-02-04,2417,9,b,15:02:51,0
1990-07-14,2859,,a,09:24:10,0
1993-11-23,7754,7,a,18:39:49,1
1999-01-02,4724,4,c,06:05:18,0
2005-09-04,533,,a,15:48:47,1
1974-11-23,2066,,b,06:32:18,0
1988-06-18,6399,8,b,23:07:02,0
1990-05-26,5597,2,c,03:57:17,0
2006-06-17,7840,,a,22:02:51,0
1983-02-15,8744,6,c,10:44:33,0
1970-11-18,3067,,a,20:30:59,0
1980-01-09,6367,6,b,00:13:04,0
1983-03-04,6319,,b,13:06:56,0
1993-05-27,2963,8,a,18:03:11,0
1971-08-15,9544,,a,05:28:04,0
1978-10-15,226,5,a,08:13:40,1
1993-07-20,3215,8,a,11:29:43,0
2011-12-24,8826,,b,23:56:40,0
1994-05-15,412,,b,09:42:27,1
1981-09-30,9972,,c,08:31:16,0
1987-09-04,7141,6,a,10:33:23,1
2002-12-16,4586,,a,03:42:28,1
2018-05-01,3311,,a,13:06:57,0
2008-01-17,8503,0,b,04:41:29,0
2017-07-31,7682,,b,05:31:30,0
1990-03-14,1224,9,a,08:19:09,0
1972-02-26,7974,,a,17:25:50,0
2007-05-19,5077,2,b,08:30:11,0
2011-11-16,666,0,a,14:21:55,1
1992-09-06,3269,9,b,17:44:17,0
1996-06-07,4491,5,c,17:39:35,0
1975-01-17,923,,c,03:57:16,0
2008-07-31,4066,,b,20:45:53,0
2006-06-19,2144,,a,06:49:51,0
1999-12-06,4794,9,b,20:05:21,0
1988-06-15,2566,,b,08:09:34,0
2005-10-17,8924,0,b,22:16:49,0
2012-12-15,3064,9,b,22:19:57,0
1975-05-24,6249,7,a,11:51:29,0
2007-12-19,5504,2,a,05:30:12,1
1999-09-26,3889,9,c,18:48:33,0
1972-08-25,3780,8,a,00:29:26,0
1988-03-31,5398,,a,18:54:35,0
1986-09-25,7010,0,a,08:06:51,0
1996-08-05,8894,,a,23:41:10,0
1971-01-19,8741,9,b,21:37:46,0
1997-12-26,1228,6,a,23:30:28,0
2014-08-16,9160,5,b,09:01:26,0
1979-07-10,4590,1,a,14:58:14,0
2010-05-27,2400,,a,01:43:54,0
1998-03-11,6241,8,c,02:31:38,0
1971-10-18,97,,c,07:32:26,0
1984-07-02,6295,,b,14:30:18,0
1977-07-22,8935,5,c,18:41:30,0
2009-03-14,4190,3,a,07:21:49,0
2003-05-21,1184,,a,19:52:56,0
2007-04-24,9059,,a,07:33:28,1
1970-10-21,4870,1,c,08:34:36,0
2002-06-16,6948,2,a,05:09:00,0
1977-03-22,1064,,a,15:15:34,0
1988-04-22,486,9,c,00:30:22,1
1994-12-16,1440,9,a,11:43:12,1
2010-06-07,7773,9,b,07:22:16,0
2007-01-31,7672,,a,17:30:13,0
1972-04-18,0,,a,18:44:57,1
2010-08-16,57,,a,10:32:09,1
1993-08-02,9490,6,b,13:27:24,0
1992-12-18,7241,1,c,23:35:56,0
1987-08-07,780,,a,10:53:49,1
2010-04-28,2389,4,a,13:00:32,0
2007-04-23,8359,6,c,13:01:33,0
1980-09-03,8889,,b,05:18:42,0
1996-02-28,9126,,b,20:36:00,0
1979-04-11,3175,3,a,12:10:11,0
1983-06-23,8824,0,a,06:16:46,1
1970-06-17,3803,3,c,23:25:53,0
1988-01-04,3014,,a,13:40:48,0
1997-08-16,5570,,c,01:55:35,0
2016-11-04,8051,5,b,07:02:44,0
2016-05-24,243,4,a,07:59:08,1
1990-01-28,5110,,b,15:12:15,0
2012-12-16,6453,7,c,10:41:32,0
2016-09-25,4662,,b,17:24:24,0
1998-11-11,6336,1,a,06:44:49,0
2002-03-11,7046,9,c,04:16:53,0
2000-12-26,7701,,b,12:35:29,0
1994-10-27,8332,,c,10:17:15,0
1977-03-07,8492,,a,05:48:32,1
2014-06-25,817,4,a,05:58:37,0
2002-11-18,7523,5,b,08:48:17,0
2018-01-13,7075,,a,20:42:11,0
1970-12-30,8120,2,a,09:49:38,0
2008-07-30,6654,4,b,13:54:05,0
2003-12-08,5013,9,b,03:09:36,0
2004-11-19,4092,0,a,22:57:33,0
1977-02-10,1593,,c,19:39:40,0
2006-09-13,437,2,a,08:25:48,1
1992-01-19,706,0,c,00:58:30,0
2017-06-10,7632,,c,02:30:07,0
2010-12-31,1607,,a,01:20:18,0
1994-02-25,4443,1,c,07:08:40,0
2013-07-24,712,,b,17:49:22,1
2000-05-24,5759,,c,02:17:20,0
1996-12-21,3576,,a,00:13:35,1
2005-08-06,1697,6,b,21:57:55,0
2001-07-06,635,7,c,03:22:58,0
1987-01-05,9036,,b,19:03:18,0
1988-05-12,7348,,a,22:01:55,0
1975-10-02,8474,,c,03:44:21,0
2019-08-10,5312,,c,03:17:02,0
1991-12-19,870,,c,08:35:21,0
2018-07-23,8095,0,b,03:19:49,0
1996-06-30,3211,,a,15:15:25,0
2009-12-12,8216,,a,18:52:42,0
1990-01-26,7338,3,c,00:21:11,0
1999-02-16,6930,0,c,21:17:43,0
2014-10-18,2402,,a,01:35:28,1
1978-07-01,3497,2,c,09:38:10,0
1978-06-26,6342,3,a,20:15:46,0
1977-09-05,340,,b,05:09:01,0
1980-11-24,9859,3,a,04:00:06,1
1997-01-22,1946,4,a,21:08:49,0
1982-12-07,7680,,c,09:20:12,0
1994-08-25,1020,,c,11:36:46,0
1988-01-22,9447,6,c,17:01:59,0
1988-12-25,8137,3,a,13:15:19,0
1988-07-08,1691,,c,17:59:55,0
1988-04-05,5054,,b,08:25:35,0
